Header	RF	SVM
>Sequence19001	0.35	0.279
>Sequence19002	0.35	0.214
>Sequence19003	0.5	0.671
>Sequence19004	0.25	0.125
>Sequence19005	0.45	0.711
>Sequence19006	0.25	0.14
>Sequence19007	0.4	0.571
>Sequence19008	0.45	0.772
>Sequence19009	0.5	0.257
>Sequence19010	0.45	0.237
>Sequence19011	0.55	0.384
>Sequence19012	0.6	0.713
>Sequence19013	0.4	0.762
>Sequence19014	0.5	0.446
>Sequence19015	0.55	0.784
>Sequence19016	0.45	0.385
>Sequence19017	0.5	0.688
>Sequence19018	0.6	0.626
>Sequence19019	0.4	0.38
>Sequence19020	0.45	0.713
>Sequence19021	0.3	0.658
>Sequence19022	0.45	0.795
>Sequence19023	0.4	0.678
>Sequence19024	0.5	0.788
>Sequence19025	0.45	0.898
>Sequence19026	0.4	0.733
>Sequence19027	0.5	0.353
>Sequence19028	0.4	0.328
>Sequence19029	0.45	0.33
>Sequence19030	0.45	0.234
>Sequence19031	0.35	0.516
>Sequence19032	0.35	0.705
>Sequence19033	0.55	0.755
>Sequence19034	0.4	0.302
>Sequence19035	0.4	0.751
>Sequence19036	0.45	0.747
>Sequence19037	0.4	0.71
>Sequence19038	0.35	0.263
>Sequence19039	0.45	0.637
>Sequence19040	0.3	0.356
>Sequence19041	0.55	0.606
>Sequence19042	0.45	0.803
>Sequence19043	0.5	0.491
>Sequence19044	0.5	0.819
>Sequence19045	0.45	0.421
>Sequence19046	0.35	0.394
>Sequence19047	0.5	0.169
>Sequence19048	0.4	0.177
>Sequence19049	0.4	0.037
>Sequence19050	0.45	0.276
>Sequence19051	0.45	0.118
>Sequence19052	0.6	0.162
>Sequence19053	0.25	0.366
>Sequence19054	0.45	0.208
>Sequence19055	0.2	0.348
>Sequence19056	0.3	0.152
>Sequence19057	0.35	0.519
>Sequence19058	0.35	0.04
>Sequence19059	0.55	0.301
>Sequence19060	0.4	0.212
>Sequence19061	0.35	0.652
>Sequence19062	0.45	0.684
>Sequence19063	0.6	0.322
>Sequence19064	0.45	0.731
>Sequence19065	0.45	0.547
>Sequence19066	0.55	0.401
>Sequence19067	0.5	0.379
>Sequence19068	0.5	0.294
>Sequence19069	0.45	0.78
>Sequence19070	0.5	0.364
>Sequence19071	0.45	0.835
>Sequence19072	0.4	0.766
>Sequence19073	0.45	0.301
>Sequence19074	0.4	0.147
>Sequence19075	0.4	0.234
>Sequence19076	0.45	0.712
>Sequence19077	0.4	0.357
>Sequence19078	0.35	0.817
>Sequence19079	0.35	0.718
>Sequence19080	0.45	0.55
>Sequence19081	0.25	0.4
>Sequence19082	0.55	0.769
>Sequence19083	0.5	0.668
>Sequence19084	0.45	0.295
>Sequence19085	0.25	0.37
>Sequence19086	0.45	0.363
>Sequence19087	0.45	0.775
>Sequence19088	0.6	0.197
>Sequence19089	0.5	0.664
>Sequence19090	0.4	0.693
>Sequence19091	0.35	0.177
>Sequence19092	0.45	0.723
>Sequence19093	0.5	0.225
>Sequence19094	0.4	0.337
>Sequence19095	0.4	0.69
>Sequence19096	0.45	0.704
>Sequence19097	0.5	0.714
>Sequence19098	0.4	0.175
>Sequence19099	0.5	0.333
>Sequence19100	0.45	0.678
