Header	RF	SVM
>Sequence18301	0.5	0.276
>Sequence18302	0.45	0.786
>Sequence18303	0.45	0.796
>Sequence18304	0.45	0.32
>Sequence18305	0.45	0.707
>Sequence18306	0.55	0.557
>Sequence18307	0.35	0.1
>Sequence18308	0.4	0.475
>Sequence18309	0.45	0.201
>Sequence18310	0.55	0.379
>Sequence18311	0.5	0.819
>Sequence18312	0.45	0.197
>Sequence18313	0.4	0.555
>Sequence18314	0.4	0.758
>Sequence18315	0.45	0.579
>Sequence18316	0.35	0.543
>Sequence18317	0.35	0.327
>Sequence18318	0.45	0.708
>Sequence18319	0.6	0.257
>Sequence18320	0.45	0.728
>Sequence18321	0.5	0.71
>Sequence18322	0.35	0.302
>Sequence18323	0.3	0.54
>Sequence18324	0.45	0.728
>Sequence18325	0.4	0.844
>Sequence18326	0.45	0.32
>Sequence18327	0.45	0.811
>Sequence18328	0.55	0.343
>Sequence18329	0.45	0.263
>Sequence18330	0.4	0.572
>Sequence18331	0.55	0.747
>Sequence18332	0.45	0.575
>Sequence18333	0.45	0.373
>Sequence18334	0.5	0.506
>Sequence18335	0.65	0.341
>Sequence18336	0.5	0.6
>Sequence18337	0.55	0.781
>Sequence18338	0.4	0.142
>Sequence18339	0.4	0.445
>Sequence18340	0.45	0.279
>Sequence18341	0.45	0.811
>Sequence18342	0.5	0.461
>Sequence18343	0.4	0.563
>Sequence18344	0.4	0.24
>Sequence18345	0.4	0.659
>Sequence18346	0.5	0.281
>Sequence18347	0.55	0.255
>Sequence18348	0.55	0.842
>Sequence18349	0.45	0.377
>Sequence18350	0.4	0.22
>Sequence18351	0.4	0.799
>Sequence18352	0.35	0.803
>Sequence18353	0.35	0.082
>Sequence18354	0.45	0.239
>Sequence18355	0.45	0.177
>Sequence18356	0.5	0.781
>Sequence18357	0.2	0.457
>Sequence18358	0.5	0.091
>Sequence18359	0.5	0.761
>Sequence18360	0.4	0.747
>Sequence18361	0.45	0.651
>Sequence18362	0.45	0.321
>Sequence18363	0.4	0.797
>Sequence18364	0.45	0.775
>Sequence18365	0.45	0.708
>Sequence18366	0.35	0.299
>Sequence18367	0.55	0.291
>Sequence18368	0.5	0.232
>Sequence18369	0.45	0.27
>Sequence18370	0.45	0.763
>Sequence18371	0.55	0.716
>Sequence18372	0.55	0.809
>Sequence18373	0.35	0.118
>Sequence18374	0.5	0.487
>Sequence18375	0.5	0.76
>Sequence18376	0.5	0.122
>Sequence18377	0.5	0.616
>Sequence18378	0.35	0.199
>Sequence18379	0.4	0.243
>Sequence18380	0.45	0.213
>Sequence18381	0.45	0.814
>Sequence18382	0.4	0.353
>Sequence18383	0.35	0.042
>Sequence18384	0.5	0.539
>Sequence18385	0.45	0.586
>Sequence18386	0.5	0.816
>Sequence18387	0.4	0.755
>Sequence18388	0.55	0.328
>Sequence18389	0.45	0.742
>Sequence18390	0.55	0.386
>Sequence18391	0.4	0.252
>Sequence18392	0.4	0.803
>Sequence18393	0.45	0.771
>Sequence18394	0.5	0.261
>Sequence18395	0.35	0.165
>Sequence18396	0.45	0.736
>Sequence18397	0.55	0.274
>Sequence18398	0.55	0.36
>Sequence18399	0.55	0.763
>Sequence18400	0.5	0.282
