Header	RF	SVM
>Sequence9201	0.35	0.749
>Sequence9202	0.45	0.194
>Sequence9203	0.5	0.777
>Sequence9204	0.5	0.699
>Sequence9205	0.45	0.56
>Sequence9206	0.5	0.698
>Sequence9207	0.45	0.644
>Sequence9208	0.3	0.527
>Sequence9209	0.45	0.439
>Sequence9210	0.45	0.789
>Sequence9211	0.55	0.299
>Sequence9212	0.45	0.388
>Sequence9213	0.45	0.322
>Sequence9214	0.5	0.506
>Sequence9215	0.5	0.389
>Sequence9216	0.4	0.615
>Sequence9217	0.4	0.577
>Sequence9218	0.35	0.307
>Sequence9219	0.45	0.29
>Sequence9220	0.45	0.713
>Sequence9221	0.4	0.366
>Sequence9222	0.4	0.661
>Sequence9223	0.4	0.73
>Sequence9224	0.3	0.141
>Sequence9225	0.5	0.166
>Sequence9226	0.4	0.261
>Sequence9227	0.35	0.477
>Sequence9228	0.45	0.198
>Sequence9229	0.5	0.781
>Sequence9230	0.4	0.68
>Sequence9231	0.4	0.129
>Sequence9232	0.6	0.227
>Sequence9233	0.5	0.109
>Sequence9234	0.45	0.759
>Sequence9235	0.45	0.715
>Sequence9236	0.35	0.376
>Sequence9237	0.45	0.665
>Sequence9238	0.45	0.674
>Sequence9239	0.65	0.717
>Sequence9240	0.3	0.44
>Sequence9241	0.45	0.794
>Sequence9242	0.45	0.272
>Sequence9243	0.45	0.595
>Sequence9244	0.3	0.16
>Sequence9245	0.35	0.278
>Sequence9246	0.5	0.655
>Sequence9247	0.45	0.713
>Sequence9248	0.45	0.429
>Sequence9249	0.15	0.317
>Sequence9250	0.45	0.625
>Sequence9251	0.5	0.552
>Sequence9252	0.65	0.194
>Sequence9253	0.5	0.487
>Sequence9254	0.4	0.183
>Sequence9255	0.45	0.764
>Sequence9256	0.2	0.244
>Sequence9257	0.4	0.327
>Sequence9258	0.5	0.68
>Sequence9259	0.4	0.254
>Sequence9260	0.4	0.455
>Sequence9261	0.35	0.288
>Sequence9262	0.35	0.77
>Sequence9263	0.3	0.107
>Sequence9264	0.5	0.235
>Sequence9265	0.4	0.194
>Sequence9266	0.45	0.652
>Sequence9267	0.5	0.741
>Sequence9268	0.4	0.458
>Sequence9269	0.4	0.432
>Sequence9270	0.5	0.316
>Sequence9271	0.4	0.809
>Sequence9272	0.6	0.413
>Sequence9273	0.35	0.104
>Sequence9274	0.45	0.715
>Sequence9275	0.4	0.312
>Sequence9276	0.5	0.763
>Sequence9277	0.55	0.73
>Sequence9278	0.35	0.714
>Sequence9279	0.55	0.351
>Sequence9280	0.6	0.454
>Sequence9281	0.35	0.149
>Sequence9282	0.4	0.428
>Sequence9283	0.4	0.732
>Sequence9284	0.45	0.315
>Sequence9285	0.5	0.736
>Sequence9286	0.5	0.724
>Sequence9287	0.4	0.242
>Sequence9288	0.4	0.773
>Sequence9289	0.5	0.789
>Sequence9290	0.4	0.743
>Sequence9291	0.35	0.698
>Sequence9292	0.45	0.84
>Sequence9293	0.5	0.621
>Sequence9294	0.5	0.443
>Sequence9295	0.45	0.684
>Sequence9296	0.45	0.32
>Sequence9297	0.4	0.572
>Sequence9298	0.4	0.74
>Sequence9299	0.35	0.753
>Sequence9300	0.5	0.68
