Header	RF	SVM
>Sequence16201	0.45	0.806
>Sequence16202	0.4	0.812
>Sequence16203	0.45	0.137
>Sequence16204	0.4	0.208
>Sequence16205	0.4	0.779
>Sequence16206	0.45	0.325
>Sequence16207	0.4	0.666
>Sequence16208	0.35	0.093
>Sequence16209	0.4	0.704
>Sequence16210	0.4	0.477
>Sequence16211	0.45	0.129
>Sequence16212	0.45	0.714
>Sequence16213	0.35	0.441
>Sequence16214	0.45	0.104
>Sequence16215	0.3	0.194
>Sequence16216	0.45	0.777
>Sequence16217	0.6	0.314
>Sequence16218	0.5	0.812
>Sequence16219	0.45	0.228
>Sequence16220	0.55	0.651
>Sequence16221	0.4	0.704
>Sequence16222	0.45	0.148
>Sequence16223	0.4	0.331
>Sequence16224	0.4	0.708
>Sequence16225	0.45	0.096
>Sequence16226	0.4	0.671
>Sequence16227	0.4	0.788
>Sequence16228	0.45	0.725
>Sequence16229	0.4	0.33
>Sequence16230	0.45	0.171
>Sequence16231	0.45	0.537
>Sequence16232	0.4	0.542
>Sequence16233	0.45	0.515
>Sequence16234	0.45	0.201
>Sequence16235	0.4	0.692
>Sequence16236	0.35	0.217
>Sequence16237	0.4	0.757
>Sequence16238	0.35	0.63
>Sequence16239	0.45	0.8
>Sequence16240	0.45	0.231
>Sequence16241	0.45	0.607
>Sequence16242	0.4	0.387
>Sequence16243	0.4	0.655
>Sequence16244	0.35	0.176
>Sequence16245	0.4	0.582
>Sequence16246	0.45	0.616
>Sequence16247	0.4	0.477
>Sequence16248	0.5	0.51
>Sequence16249	0.55	0.228
>Sequence16250	0.35	0.236
>Sequence16251	0.4	0.81
>Sequence16252	0.55	0.2
>Sequence16253	0.4	0.349
>Sequence16254	0.45	0.443
>Sequence16255	0.45	0.04
>Sequence16256	0.45	0.613
>Sequence16257	0.45	0.806
>Sequence16258	0.35	0.211
>Sequence16259	0.45	0.332
>Sequence16260	0.6	0.853
>Sequence16261	0.45	0.713
>Sequence16262	0.25	0.38
>Sequence16263	0.4	0.539
>Sequence16264	0.5	0.703
>Sequence16265	0.45	0.416
>Sequence16266	0.45	0.3
>Sequence16267	0.4	0.222
>Sequence16268	0.55	0.166
>Sequence16269	0.45	0.605
>Sequence16270	0.35	0.342
>Sequence16271	0.5	0.755
>Sequence16272	0.55	0.817
>Sequence16273	0.4	0.37
>Sequence16274	0.55	0.362
>Sequence16275	0.45	0.35
>Sequence16276	0.45	0.729
>Sequence16277	0.25	0.158
>Sequence16278	0.55	0.531
>Sequence16279	0.2	0.227
>Sequence16280	0.55	0.582
>Sequence16281	0.35	0.115
>Sequence16282	0.6	0.25
>Sequence16283	0.4	0.192
>Sequence16284	0.3	0.338
>Sequence16285	0.5	0.741
>Sequence16286	0.25	0.245
>Sequence16287	0.45	0.79
>Sequence16288	0.45	0.836
>Sequence16289	0.3	0.459
>Sequence16290	0.45	0.26
>Sequence16291	0.55	0.279
>Sequence16292	0.4	0.358
>Sequence16293	0.45	0.175
>Sequence16294	0.15	0.489
>Sequence16295	0.45	0.538
>Sequence16296	0.4	0.618
>Sequence16297	0.35	0.345
>Sequence16298	0.45	0.272
>Sequence16299	0.4	0.623
>Sequence16300	0.5	0.222
