Header	RF	SVM
>Sequence4201	0.5	0.301
>Sequence4202	0.55	0.495
>Sequence4203	0.45	0.629
>Sequence4204	0.3	0.31
>Sequence4205	0.5	0.166
>Sequence4206	0.3	0.266
>Sequence4207	0.45	0.12
>Sequence4208	0.45	0.769
>Sequence4209	0.3	0.138
>Sequence4210	0.3	0.37
>Sequence4211	0.45	0.729
>Sequence4212	0.5	0.861
>Sequence4213	0.35	0.664
>Sequence4214	0.35	0.783
>Sequence4215	0.25	0.54
>Sequence4216	0.4	0.619
>Sequence4217	0.5	0.71
>Sequence4218	0.4	0.423
>Sequence4219	0.4	0.654
>Sequence4220	0.45	0.762
>Sequence4221	0.45	0.157
>Sequence4222	0.5	0.237
>Sequence4223	0.45	0.764
>Sequence4224	0.3	0.317
>Sequence4225	0.5	0.801
>Sequence4226	0.5	0.587
>Sequence4227	0.5	0.731
>Sequence4228	0.45	0.7
>Sequence4229	0.5	0.207
>Sequence4230	0.4	0.383
>Sequence4231	0.45	0.725
>Sequence4232	0.5	0.345
>Sequence4233	0.25	0.76
>Sequence4234	0.4	0.209
>Sequence4235	0.5	0.395
>Sequence4236	0.45	0.479
>Sequence4237	0.5	0.098
>Sequence4238	0.6	0.243
>Sequence4239	0.45	0.762
>Sequence4240	0.4	0.314
>Sequence4241	0.4	0.742
>Sequence4242	0.35	0.148
>Sequence4243	0.45	0.769
>Sequence4244	0.35	0.707
>Sequence4245	0.4	0.715
>Sequence4246	0.5	0.313
>Sequence4247	0.45	0.758
>Sequence4248	0.45	0.667
>Sequence4249	0.35	0.442
>Sequence4250	0.4	0.178
>Sequence4251	0.35	0.626
>Sequence4252	0.4	0.558
>Sequence4253	0.55	0.369
>Sequence4254	0.4	0.338
>Sequence4255	0.5	0.27
>Sequence4256	0.55	0.515
>Sequence4257	0.4	0.315
>Sequence4258	0.5	0.231
>Sequence4259	0.3	0.487
>Sequence4260	0.4	0.324
>Sequence4261	0.45	0.741
>Sequence4262	0.55	0.382
>Sequence4263	0.45	0.282
>Sequence4264	0.5	0.787
>Sequence4265	0.5	0.84
>Sequence4266	0.45	0.57
>Sequence4267	0.35	0.22
>Sequence4268	0.5	0.248
>Sequence4269	0.5	0.471
>Sequence4270	0.4	0.361
>Sequence4271	0.4	0.615
>Sequence4272	0.35	0.395
>Sequence4273	0.4	0.17
>Sequence4274	0.6	0.191
>Sequence4275	0.35	0.206
>Sequence4276	0.4	0.142
>Sequence4277	0.55	0.75
>Sequence4278	0.35	0.08
>Sequence4279	0.35	0.341
>Sequence4280	0.45	0.718
>Sequence4281	0.5	0.14
>Sequence4282	0.4	0.177
>Sequence4283	0.5	0.785
>Sequence4284	0.45	0.82
>Sequence4285	0.35	0.313
>Sequence4286	0.35	0.216
>Sequence4287	0.55	0.327
>Sequence4288	0.4	0.312
>Sequence4289	0.35	0.403
>Sequence4290	0.5	0.661
>Sequence4291	0.55	0.582
>Sequence4292	0.55	0.414
>Sequence4293	0.45	0.773
>Sequence4294	0.65	0.197
>Sequence4295	0.45	0.444
>Sequence4296	0.45	0.828
>Sequence4297	0.4	0.539
>Sequence4298	0.4	0.321
>Sequence4299	0.45	0.785
>Sequence4300	0.55	0.292
