Header	RF	SVM
>Sequence22501	0.3	0.195
>Sequence22502	0.4	0.494
>Sequence22503	0.4	0.461
>Sequence22504	0.4	0.806
>Sequence22505	0.2	0.469
>Sequence22506	0.5	0.324
>Sequence22507	0.4	0.226
>Sequence22508	0.4	0.282
>Sequence22509	0.45	0.254
>Sequence22510	0.3	0.321
>Sequence22511	0.45	0.77
>Sequence22512	0.4	0.647
>Sequence22513	0.45	0.383
>Sequence22514	0.4	0.328
>Sequence22515	0.4	0.701
>Sequence22516	0.6	0.179
>Sequence22517	0.5	0.678
>Sequence22518	0.5	0.798
>Sequence22519	0.45	0.676
>Sequence22520	0.5	0.226
>Sequence22521	0.4	0.351
>Sequence22522	0.25	0.486
>Sequence22523	0.4	0.817
>Sequence22524	0.55	0.671
>Sequence22525	0.4	0.413
>Sequence22526	0.45	0.771
>Sequence22527	0.5	0.69
>Sequence22528	0.5	0.34
>Sequence22529	0.55	0.784
>Sequence22530	0.5	0.338
>Sequence22531	0.45	0.202
>Sequence22532	0.5	0.731
>Sequence22533	0.4	0.351
>Sequence22534	0.4	0.762
>Sequence22535	0.45	0.443
>Sequence22536	0.4	0.665
>Sequence22537	0.15	0.102
>Sequence22538	0.4	0.316
>Sequence22539	0.55	0.287
>Sequence22540	0.35	0.477
>Sequence22541	0.45	0.332
>Sequence22542	0.45	0.606
>Sequence22543	0.55	0.218
>Sequence22544	0.4	0.403
>Sequence22545	0.2	0.385
>Sequence22546	0.45	0.61
>Sequence22547	0.6	0.224
>Sequence22548	0.45	0.716
>Sequence22549	0.45	0.535
>Sequence22550	0.45	0.595
>Sequence22551	0.4	0.293
>Sequence22552	0.45	0.567
>Sequence22553	0.3	0.629
>Sequence22554	0.5	0.809
>Sequence22555	0.3	0.094
>Sequence22556	0.45	0.742
>Sequence22557	0.25	0.323
>Sequence22558	0.4	0.767
>Sequence22559	0.35	0.09
>Sequence22560	0.4	0.229
>Sequence22561	0.5	0.581
>Sequence22562	0.5	0.775
>Sequence22563	0.3	0.207
>Sequence22564	0.5	0.697
>Sequence22565	0.5	0.513
>Sequence22566	0.5	0.447
>Sequence22567	0.45	0.143
>Sequence22568	0.45	0.389
>Sequence22569	0.35	0.73
>Sequence22570	0.55	0.842
>Sequence22571	0.45	0.814
>Sequence22572	0.4	0.806
>Sequence22573	0.45	0.32
>Sequence22574	0.3	0.333
>Sequence22575	0.5	0.339
>Sequence22576	0.5	0.818
>Sequence22577	0.35	0.409
>Sequence22578	0.4	0.13
>Sequence22579	0.5	0.378
>Sequence22580	0.4	0.536
>Sequence22581	0.45	0.591
>Sequence22582	0.35	0.624
>Sequence22583	0.45	0.824
>Sequence22584	0.5	0.51
>Sequence22585	0.45	0.272
>Sequence22586	0.45	0.54
>Sequence22587	0.5	0.229
>Sequence22588	0.45	0.373
>Sequence22589	0.45	0.145
>Sequence22590	0.45	0.485
>Sequence22591	0.45	0.703
>Sequence22592	0.25	0.222
>Sequence22593	0.4	0.776
>Sequence22594	0.4	0.798
>Sequence22595	0.5	0.59
>Sequence22596	0.3	0.24
>Sequence22597	0.55	0.741
>Sequence22598	0.45	0.165
>Sequence22599	0.5	0.869
>Sequence22600	0.45	0.507
