Header	RF	SVM
>Sequence19401	0.45	0.782
>Sequence19402	0.3	0.48
>Sequence19403	0.6	0.196
>Sequence19404	0.4	0.328
>Sequence19405	0.55	0.684
>Sequence19406	0.5	0.653
>Sequence19407	0.45	0.412
>Sequence19408	0.6	0.353
>Sequence19409	0.4	0.592
>Sequence19410	0.5	0.59
>Sequence19411	0.6	0.333
>Sequence19412	0.35	0.697
>Sequence19413	0.5	0.562
>Sequence19414	0.3	0.225
>Sequence19415	0.65	0.459
>Sequence19416	0.4	0.3
>Sequence19417	0.35	0.626
>Sequence19418	0.45	0.509
>Sequence19419	0.35	0.257
>Sequence19420	0.45	0.321
>Sequence19421	0.4	0.8
>Sequence19422	0.4	0.606
>Sequence19423	0.45	0.768
>Sequence19424	0.4	0.305
>Sequence19425	0.4	0.169
>Sequence19426	0.4	0.141
>Sequence19427	0.5	0.655
>Sequence19428	0.5	0.642
>Sequence19429	0.3	0.638
>Sequence19430	0.4	0.258
>Sequence19431	0.5	0.28
>Sequence19432	0.55	0.236
>Sequence19433	0.45	0.492
>Sequence19434	0.45	0.546
>Sequence19435	0.45	0.245
>Sequence19436	0.4	0.261
>Sequence19437	0.35	0.149
>Sequence19438	0.35	0.399
>Sequence19439	0.5	0.251
>Sequence19440	0.45	0.733
>Sequence19441	0.3	0.657
>Sequence19442	0.6	0.42
>Sequence19443	0.4	0.409
>Sequence19444	0.4	0.727
>Sequence19445	0.45	0.692
>Sequence19446	0.55	0.495
>Sequence19447	0.55	0.478
>Sequence19448	0.55	0.228
>Sequence19449	0.35	0.321
>Sequence19450	0.45	0.836
>Sequence19451	0.55	0.261
>Sequence19452	0.45	0.581
>Sequence19453	0.45	0.775
>Sequence19454	0.45	0.587
>Sequence19455	0.45	0.378
>Sequence19456	0.5	0.696
>Sequence19457	0.3	0.284
>Sequence19458	0.45	0.196
>Sequence19459	0.5	0.25
>Sequence19460	0.35	0.431
>Sequence19461	0.4	0.352
>Sequence19462	0.65	0.082
>Sequence19463	0.35	0.493
>Sequence19464	0.3	0.168
>Sequence19465	0.45	0.208
>Sequence19466	0.45	0.543
>Sequence19467	0.55	0.383
>Sequence19468	0.45	0.395
>Sequence19469	0.4	0.286
>Sequence19470	0.45	0.698
>Sequence19471	0.35	0.733
>Sequence19472	0.45	0.672
>Sequence19473	0.35	0.324
>Sequence19474	0.45	0.101
>Sequence19475	0.35	0.263
>Sequence19476	0.65	0.318
>Sequence19477	0.45	0.612
>Sequence19478	0.35	0.472
>Sequence19479	0.5	0.696
>Sequence19480	0.25	0.662
>Sequence19481	0.45	0.637
>Sequence19482	0.35	0.322
>Sequence19483	0.45	0.738
>Sequence19484	0.4	0.599
>Sequence19485	0.55	0.469
>Sequence19486	0.4	0.773
>Sequence19487	0.4	0.588
>Sequence19488	0.45	0.108
>Sequence19489	0.45	0.21
>Sequence19490	0.4	0.819
>Sequence19491	0.45	0.622
>Sequence19492	0.45	0.63
>Sequence19493	0.5	0.777
>Sequence19494	0.35	0.214
>Sequence19495	0.4	0.685
>Sequence19496	0.45	0.244
>Sequence19497	0.4	0.123
>Sequence19498	0.4	0.782
>Sequence19499	0.45	0.668
>Sequence19500	0.5	0.214
