Header	RF	SVM
>Sequence4801	0.45	0.22
>Sequence4802	0.45	0.774
>Sequence4803	0.5	0.605
>Sequence4804	0.4	0.601
>Sequence4805	0.5	0.8
>Sequence4806	0.45	0.273
>Sequence4807	0.45	0.264
>Sequence4808	0.55	0.307
>Sequence4809	0.45	0.656
>Sequence4810	0.45	0.834
>Sequence4811	0.2	0.603
>Sequence4812	0.3	0.244
>Sequence4813	0.5	0.261
>Sequence4814	0.55	0.752
>Sequence4815	0.4	0.692
>Sequence4816	0.45	0.524
>Sequence4817	0.45	0.73
>Sequence4818	0.5	0.351
>Sequence4819	0.45	0.632
>Sequence4820	0.5	0.678
>Sequence4821	0.5	0.219
>Sequence4822	0.35	0.8
>Sequence4823	0.55	0.814
>Sequence4824	0.45	0.235
>Sequence4825	0.55	0.804
>Sequence4826	0.5	0.815
>Sequence4827	0.55	0.692
>Sequence4828	0.2	0.37
>Sequence4829	0.5	0.309
>Sequence4830	0.35	0.685
>Sequence4831	0.4	0.775
>Sequence4832	0.55	0.257
>Sequence4833	0.4	0.676
>Sequence4834	0.5	0.408
>Sequence4835	0.45	0.281
>Sequence4836	0.55	0.324
>Sequence4837	0.5	0.198
>Sequence4838	0.35	0.527
>Sequence4839	0.35	0.366
>Sequence4840	0.5	0.704
>Sequence4841	0.55	0.598
>Sequence4842	0.45	0.604
>Sequence4843	0.45	0.684
>Sequence4844	0.5	0.288
>Sequence4845	0.55	0.475
>Sequence4846	0.5	0.739
>Sequence4847	0.4	0.502
>Sequence4848	0.4	0.627
>Sequence4849	0.45	0.713
>Sequence4850	0.45	0.191
>Sequence4851	0.3	0.568
>Sequence4852	0.4	0.282
>Sequence4853	0.6	0.471
>Sequence4854	0.35	0.262
>Sequence4855	0.55	0.294
>Sequence4856	0.4	0.371
>Sequence4857	0.6	0.261
>Sequence4858	0.35	0.763
>Sequence4859	0.35	0.7
>Sequence4860	0.35	0.148
>Sequence4861	0.35	0.394
>Sequence4862	0.35	0.235
>Sequence4863	0.4	0.364
>Sequence4864	0.45	0.258
>Sequence4865	0.5	0.8
>Sequence4866	0.5	0.323
>Sequence4867	0.35	0.156
>Sequence4868	0.3	0.099
>Sequence4869	0.45	0.42
>Sequence4870	0.4	0.194
>Sequence4871	0.45	0.606
>Sequence4872	0.35	0.179
>Sequence4873	0.35	0.257
>Sequence4874	0.4	0.657
>Sequence4875	0.5	0.306
>Sequence4876	0.4	0.271
>Sequence4877	0.25	0.428
>Sequence4878	0.35	0.517
>Sequence4879	0.55	0.409
>Sequence4880	0.45	0.782
>Sequence4881	0.45	0.429
>Sequence4882	0.6	0.654
>Sequence4883	0.45	0.755
>Sequence4884	0.5	0.704
>Sequence4885	0.45	0.398
>Sequence4886	0.45	0.373
>Sequence4887	0.4	0.193
>Sequence4888	0.55	0.279
>Sequence4889	0.45	0.753
>Sequence4890	0.4	0.196
>Sequence4891	0.5	0.321
>Sequence4892	0.25	0.24
>Sequence4893	0.55	0.36
>Sequence4894	0.45	0.243
>Sequence4895	0.5	0.259
>Sequence4896	0.45	0.316
>Sequence4897	0.35	0.555
>Sequence4898	0.45	0.586
>Sequence4899	0.45	0.759
>Sequence4900	0.5	0.619
