Header	RF	SVM
>Sequence2501	0.55	0.387
>Sequence2502	0.25	0.73
>Sequence2503	0.4	0.366
>Sequence2504	0.4	0.332
>Sequence2505	0.45	0.315
>Sequence2506	0.4	0.226
>Sequence2507	0.35	0.755
>Sequence2508	0.45	0.745
>Sequence2509	0.4	0.138
>Sequence2510	0.5	0.445
>Sequence2511	0.45	0.122
>Sequence2512	0.45	0.422
>Sequence2513	0.35	0.395
>Sequence2514	0.55	0.758
>Sequence2515	0.45	0.721
>Sequence2516	0.45	0.216
>Sequence2517	0.45	0.119
>Sequence2518	0.35	0.268
>Sequence2519	0.6	0.572
>Sequence2520	0.35	0.263
>Sequence2521	0.35	0.329
>Sequence2522	0.45	0.625
>Sequence2523	0.55	0.69
>Sequence2524	0.45	0.662
>Sequence2525	0.45	0.168
>Sequence2526	0.35	0.174
>Sequence2527	0.35	0.547
>Sequence2528	0.4	0.733
>Sequence2529	0.4	0.661
>Sequence2530	0.5	0.207
>Sequence2531	0.25	0.257
>Sequence2532	0.45	0.206
>Sequence2533	0.4	0.722
>Sequence2534	0.35	0.062
>Sequence2535	0.55	0.793
>Sequence2536	0.4	0.269
>Sequence2537	0.5	0.728
>Sequence2538	0.35	0.363
>Sequence2539	0.4	0.744
>Sequence2540	0.45	0.271
>Sequence2541	0.4	0.44
>Sequence2542	0.55	0.82
>Sequence2543	0.5	0.205
>Sequence2544	0.4	0.769
>Sequence2545	0.4	0.705
>Sequence2546	0.45	0.706
>Sequence2547	0.45	0.618
>Sequence2548	0.45	0.617
>Sequence2549	0.35	0.634
>Sequence2550	0.45	0.095
>Sequence2551	0.35	0.677
>Sequence2552	0.45	0.445
>Sequence2553	0.35	0.714
>Sequence2554	0.45	0.302
>Sequence2555	0.45	0.597
>Sequence2556	0.3	0.298
>Sequence2557	0.55	0.398
>Sequence2558	0.4	0.487
>Sequence2559	0.25	0.11
>Sequence2560	0.4	0.313
>Sequence2561	0.5	0.725
>Sequence2562	0.45	0.312
>Sequence2563	0.5	0.569
>Sequence2564	0.4	0.3
>Sequence2565	0.35	0.14
>Sequence2566	0.4	0.668
>Sequence2567	0.5	0.224
>Sequence2568	0.3	0.675
>Sequence2569	0.45	0.426
>Sequence2570	0.55	0.246
>Sequence2571	0.4	0.122
>Sequence2572	0.45	0.655
>Sequence2573	0.5	0.179
>Sequence2574	0.5	0.562
>Sequence2575	0.45	0.796
>Sequence2576	0.4	0.742
>Sequence2577	0.4	0.238
>Sequence2578	0.4	0.769
>Sequence2579	0.55	0.456
>Sequence2580	0.55	0.662
>Sequence2581	0.5	0.76
>Sequence2582	0.45	0.776
>Sequence2583	0.45	0.671
>Sequence2584	0.4	0.111
>Sequence2585	0.45	0.669
>Sequence2586	0.45	0.525
>Sequence2587	0.4	0.42
>Sequence2588	0.45	0.766
>Sequence2589	0.35	0.302
>Sequence2590	0.4	0.7
>Sequence2591	0.5	0.579
>Sequence2592	0.45	0.292
>Sequence2593	0.4	0.503
>Sequence2594	0.2	0.209
>Sequence2595	0.4	0.644
>Sequence2596	0.4	0.744
>Sequence2597	0.45	0.29
>Sequence2598	0.4	0.772
>Sequence2599	0.45	0.602
>Sequence2600	0.45	0.71
