Header	RF	SVM
>Sequence18101	0.5	0.702
>Sequence18102	0.4	0.577
>Sequence18103	0.35	0.489
>Sequence18104	0.45	0.313
>Sequence18105	0.25	0.08
>Sequence18106	0.45	0.816
>Sequence18107	0.4	0.547
>Sequence18108	0.45	0.536
>Sequence18109	0.25	0.153
>Sequence18110	0.3	0.674
>Sequence18111	0.25	0.233
>Sequence18112	0.4	0.775
>Sequence18113	0.4	0.631
>Sequence18114	0.45	0.289
>Sequence18115	0.4	0.679
>Sequence18116	0.4	0.759
>Sequence18117	0.45	0.661
>Sequence18118	0.45	0.256
>Sequence18119	0.5	0.814
>Sequence18120	0.4	0.709
>Sequence18121	0.45	0.434
>Sequence18122	0.3	0.509
>Sequence18123	0.55	0.572
>Sequence18124	0.5	0.369
>Sequence18125	0.4	0.578
>Sequence18126	0.45	0.775
>Sequence18127	0.45	0.456
>Sequence18128	0.55	0.821
>Sequence18129	0.4	0.738
>Sequence18130	0.55	0.19
>Sequence18131	0.5	0.713
>Sequence18132	0.2	0.266
>Sequence18133	0.5	0.421
>Sequence18134	0.5	0.777
>Sequence18135	0.5	0.81
>Sequence18136	0.6	0.324
>Sequence18137	0.4	0.743
>Sequence18138	0.5	0.708
>Sequence18139	0.4	0.776
>Sequence18140	0.25	0.353
>Sequence18141	0.35	0.712
>Sequence18142	0.55	0.127
>Sequence18143	0.45	0.201
>Sequence18144	0.5	0.787
>Sequence18145	0.55	0.258
>Sequence18146	0.45	0.373
>Sequence18147	0.45	0.365
>Sequence18148	0.45	0.689
>Sequence18149	0.5	0.628
>Sequence18150	0.4	0.301
>Sequence18151	0.5	0.558
>Sequence18152	0.4	0.228
>Sequence18153	0.5	0.279
>Sequence18154	0.5	0.733
>Sequence18155	0.55	0.554
>Sequence18156	0.45	0.64
>Sequence18157	0.55	0.638
>Sequence18158	0.35	0.804
>Sequence18159	0.5	0.806
>Sequence18160	0.35	0.778
>Sequence18161	0.35	0.79
>Sequence18162	0.35	0.263
>Sequence18163	0.45	0.726
>Sequence18164	0.5	0.253
>Sequence18165	0.55	0.394
>Sequence18166	0.3	0.414
>Sequence18167	0.5	0.698
>Sequence18168	0.35	0.457
>Sequence18169	0.45	0.649
>Sequence18170	0.55	0.131
>Sequence18171	0.45	0.184
>Sequence18172	0.15	0.305
>Sequence18173	0.45	0.151
>Sequence18174	0.3	0.338
>Sequence18175	0.45	0.659
>Sequence18176	0.3	0.099
>Sequence18177	0.45	0.306
>Sequence18178	0.4	0.224
>Sequence18179	0.45	0.582
>Sequence18180	0.5	0.409
>Sequence18181	0.5	0.531
>Sequence18182	0.6	0.366
>Sequence18183	0.4	0.363
>Sequence18184	0.4	0.637
>Sequence18185	0.45	0.691
>Sequence18186	0.6	0.257
>Sequence18187	0.55	0.761
>Sequence18188	0.25	0.181
>Sequence18189	0.45	0.406
>Sequence18190	0.45	0.277
>Sequence18191	0.3	0.817
>Sequence18192	0.2	0.323
>Sequence18193	0.4	0.678
>Sequence18194	0.5	0.56
>Sequence18195	0.4	0.767
>Sequence18196	0.4	0.52
>Sequence18197	0.45	0.278
>Sequence18198	0.6	0.334
>Sequence18199	0.4	0.346
>Sequence18200	0.3	0.274
