Header	RF	SVM
>Sequence2001	0.45	0.604
>Sequence2002	0.15	0.179
>Sequence2003	0.55	0.284
>Sequence2004	0.35	0.699
>Sequence2005	0.4	0.343
>Sequence2006	0.3	0.366
>Sequence2007	0.4	0.365
>Sequence2008	0.55	0.304
>Sequence2009	0.35	0.191
>Sequence2010	0.5	0.285
>Sequence2011	0.45	0.745
>Sequence2012	0.55	0.514
>Sequence2013	0.35	0.345
>Sequence2014	0.55	0.152
>Sequence2015	0.5	0.357
>Sequence2016	0.45	0.198
>Sequence2017	0.45	0.678
>Sequence2018	0.5	0.327
>Sequence2019	0.35	0.252
>Sequence2020	0.55	0.704
>Sequence2021	0.3	0.267
>Sequence2022	0.45	0.791
>Sequence2023	0.45	0.763
>Sequence2024	0.3	0.313
>Sequence2025	0.4	0.347
>Sequence2026	0.55	0.445
>Sequence2027	0.4	0.225
>Sequence2028	0.5	0.76
>Sequence2029	0.5	0.672
>Sequence2030	0.45	0.232
>Sequence2031	0.3	0.141
>Sequence2032	0.4	0.211
>Sequence2033	0.45	0.637
>Sequence2034	0.5	0.642
>Sequence2035	0.5	0.247
>Sequence2036	0.45	0.663
>Sequence2037	0.45	0.267
>Sequence2038	0.4	0.752
>Sequence2039	0.35	0.497
>Sequence2040	0.4	0.435
>Sequence2041	0.45	0.216
>Sequence2042	0.35	0.685
>Sequence2043	0.45	0.289
>Sequence2044	0.4	0.722
>Sequence2045	0.3	0.306
>Sequence2046	0.55	0.193
>Sequence2047	0.45	0.303
>Sequence2048	0.5	0.203
>Sequence2049	0.45	0.268
>Sequence2050	0.45	0.77
>Sequence2051	0.45	0.378
>Sequence2052	0.4	0.598
>Sequence2053	0.4	0.704
>Sequence2054	0.5	0.111
>Sequence2055	0.35	0.303
>Sequence2056	0.4	0.231
>Sequence2057	0.25	0.676
>Sequence2058	0.5	0.719
>Sequence2059	0.3	0.618
>Sequence2060	0.45	0.54
>Sequence2061	0.4	0.374
>Sequence2062	0.4	0.367
>Sequence2063	0.5	0.623
>Sequence2064	0.4	0.208
>Sequence2065	0.4	0.289
>Sequence2066	0.35	0.674
>Sequence2067	0.5	0.208
>Sequence2068	0.4	0.372
>Sequence2069	0.45	0.264
>Sequence2070	0.4	0.628
>Sequence2071	0.35	0.273
>Sequence2072	0.35	0.51
>Sequence2073	0.4	0.758
>Sequence2074	0.5	0.715
>Sequence2075	0.5	0.803
>Sequence2076	0.4	0.122
>Sequence2077	0.5	0.246
>Sequence2078	0.4	0.398
>Sequence2079	0.5	0.502
>Sequence2080	0.55	0.209
>Sequence2081	0.45	0.192
>Sequence2082	0.35	0.273
>Sequence2083	0.35	0.323
>Sequence2084	0.35	0.244
>Sequence2085	0.5	0.242
>Sequence2086	0.55	0.216
>Sequence2087	0.45	0.266
>Sequence2088	0.5	0.547
>Sequence2089	0.5	0.668
>Sequence2090	0.45	0.74
>Sequence2091	0.2	0.411
>Sequence2092	0.4	0.784
>Sequence2093	0.5	0.169
>Sequence2094	0.5	0.287
>Sequence2095	0.5	0.178
>Sequence2096	0.35	0.151
>Sequence2097	0.5	0.285
>Sequence2098	0.25	0.117
>Sequence2099	0.5	0.281
>Sequence2100	0.45	0.739
