Header	RF	SVM
>Sequence1301	0.6	0.272
>Sequence1302	0.45	0.6
>Sequence1303	0.55	0.735
>Sequence1304	0.45	0.173
>Sequence1305	0.55	0.82
>Sequence1306	0.5	0.242
>Sequence1307	0.6	0.677
>Sequence1308	0.4	0.258
>Sequence1309	0.55	0.197
>Sequence1310	0.4	0.771
>Sequence1311	0.35	0.716
>Sequence1312	0.5	0.625
>Sequence1313	0.35	0.597
>Sequence1314	0.35	0.318
>Sequence1315	0.4	0.682
>Sequence1316	0.5	0.23
>Sequence1317	0.45	0.215
>Sequence1318	0.45	0.756
>Sequence1319	0.35	0.752
>Sequence1320	0.35	0.311
>Sequence1321	0.5	0.78
>Sequence1322	0.4	0.511
>Sequence1323	0.4	0.64
>Sequence1324	0.45	0.156
>Sequence1325	0.5	0.316
>Sequence1326	0.5	0.257
>Sequence1327	0.5	0.226
>Sequence1328	0.5	0.256
>Sequence1329	0.5	0.604
>Sequence1330	0.45	0.352
>Sequence1331	0.5	0.102
>Sequence1332	0.5	0.369
>Sequence1333	0.45	0.743
>Sequence1334	0.4	0.699
>Sequence1335	0.45	0.748
>Sequence1336	0.5	0.342
>Sequence1337	0.45	0.209
>Sequence1338	0.6	0.095
>Sequence1339	0.6	0.366
>Sequence1340	0.4	0.226
>Sequence1341	0.35	0.274
>Sequence1342	0.4	0.272
>Sequence1343	0.45	0.225
>Sequence1344	0.4	0.298
>Sequence1345	0.55	0.295
>Sequence1346	0.4	0.726
>Sequence1347	0.4	0.748
>Sequence1348	0.4	0.38
>Sequence1349	0.45	0.791
>Sequence1350	0.5	0.619
>Sequence1351	0.55	0.571
>Sequence1352	0.4	0.274
>Sequence1353	0.45	0.345
>Sequence1354	0.45	0.318
>Sequence1355	0.5	0.284
>Sequence1356	0.45	0.223
>Sequence1357	0.5	0.197
>Sequence1358	0.4	0.268
>Sequence1359	0.5	0.499
>Sequence1360	0.5	0.717
>Sequence1361	0.6	0.089
>Sequence1362	0.4	0.192
>Sequence1363	0.35	0.201
>Sequence1364	0.45	0.191
>Sequence1365	0.4	0.784
>Sequence1366	0.4	0.788
>Sequence1367	0.4	0.288
>Sequence1368	0.35	0.481
>Sequence1369	0.35	0.078
>Sequence1370	0.3	0.192
>Sequence1371	0.35	0.418
>Sequence1372	0.4	0.723
>Sequence1373	0.35	0.318
>Sequence1374	0.45	0.297
>Sequence1375	0.35	0.288
>Sequence1376	0.4	0.663
>Sequence1377	0.5	0.687
>Sequence1378	0.65	0.268
>Sequence1379	0.4	0.207
>Sequence1380	0.5	0.314
>Sequence1381	0.55	0.63
>Sequence1382	0.4	0.428
>Sequence1383	0.4	0.638
>Sequence1384	0.45	0.672
>Sequence1385	0.45	0.213
>Sequence1386	0.5	0.286
>Sequence1387	0.4	0.694
>Sequence1388	0.4	0.616
>Sequence1389	0.4	0.701
>Sequence1390	0.4	0.233
>Sequence1391	0.35	0.354
>Sequence1392	0.4	0.46
>Sequence1393	0.45	0.135
>Sequence1394	0.45	0.75
>Sequence1395	0.45	0.253
>Sequence1396	0.45	0.223
>Sequence1397	0.45	0.64
>Sequence1398	0.4	0.671
>Sequence1399	0.45	0.776
>Sequence1400	0.35	0.679
