Header	RF	SVM
>Sequence22901	0.35	0.682
>Sequence22902	0.45	0.815
>Sequence22903	0.45	0.62
>Sequence22904	0.35	0.099
>Sequence22905	0.65	0.338
>Sequence22906	0.5	0.308
>Sequence22907	0.4	0.33
>Sequence22908	0.45	0.752
>Sequence22909	0.55	0.355
>Sequence22910	0.4	0.674
>Sequence22911	0.45	0.799
>Sequence22912	0.35	0.61
>Sequence22913	0.25	0.119
>Sequence22914	0.5	0.211
>Sequence22915	0.6	0.389
>Sequence22916	0.55	0.276
>Sequence22917	0.5	0.492
>Sequence22918	0.5	0.351
>Sequence22919	0.5	0.607
>Sequence22920	0.25	0.172
>Sequence22921	0.45	0.714
>Sequence22922	0.45	0.293
>Sequence22923	0.45	0.736
>Sequence22924	0.5	0.291
>Sequence22925	0.15	0.632
>Sequence22926	0.5	0.399
>Sequence22927	0.55	0.36
>Sequence22928	0.3	0.442
>Sequence22929	0.45	0.634
>Sequence22930	0.3	0.844
>Sequence22931	0.45	0.34
>Sequence22932	0.5	0.302
>Sequence22933	0.55	0.283
>Sequence22934	0.5	0.154
>Sequence22935	0.55	0.682
>Sequence22936	0.55	0.813
>Sequence22937	0.3	0.426
>Sequence22938	0.45	0.383
>Sequence22939	0.4	0.71
>Sequence22940	0.6	0.467
>Sequence22941	0.55	0.288
>Sequence22942	0.5	0.53
>Sequence22943	0.6	0.415
>Sequence22944	0.4	0.499
>Sequence22945	0.45	0.171
>Sequence22946	0.35	0.066
>Sequence22947	0.4	0.259
>Sequence22948	0.55	0.367
>Sequence22949	0.45	0.702
>Sequence22950	0.4	0.268
>Sequence22951	0.45	0.399
>Sequence22952	0.5	0.367
>Sequence22953	0.35	0.232
>Sequence22954	0.55	0.342
>Sequence22955	0.4	0.683
>Sequence22956	0.45	0.788
>Sequence22957	0.5	0.845
>Sequence22958	0.45	0.772
>Sequence22959	0.45	0.331
>Sequence22960	0.6	0.736
>Sequence22961	0.45	0.758
>Sequence22962	0.4	0.376
>Sequence22963	0.5	0.837
>Sequence22964	0.4	0.719
>Sequence22965	0.15	0.288
>Sequence22966	0.4	0.162
>Sequence22967	0.35	0.82
>Sequence22968	0.4	0.213
>Sequence22969	0.45	0.67
>Sequence22970	0.5	0.293
>Sequence22971	0.4	0.318
>Sequence22972	0.45	0.745
>Sequence22973	0.45	0.214
>Sequence22974	0.4	0.796
>Sequence22975	0.25	0.469
>Sequence22976	0.4	0.777
>Sequence22977	0.45	0.829
>Sequence22978	0.5	0.388
>Sequence22979	0.4	0.34
>Sequence22980	0.4	0.721
>Sequence22981	0.45	0.198
>Sequence22982	0.45	0.178
>Sequence22983	0.4	0.226
>Sequence22984	0.6	0.1
>Sequence22985	0.55	0.204
>Sequence22986	0.55	0.448
>Sequence22987	0.45	0.783
>Sequence22988	0.4	0.345
>Sequence22989	0.45	0.345
>Sequence22990	0.5	0.394
>Sequence22991	0.45	0.707
>Sequence22992	0.6	0.775
>Sequence22993	0.45	0.711
>Sequence22994	0.35	0.48
>Sequence22995	0.5	0.223
>Sequence22996	0.5	0.643
>Sequence22997	0.45	0.255
>Sequence22998	0.6	0.304
>Sequence22999	0.4	0.707
>Sequence23000	0.45	0.213
