Header	RF	SVM
>Sequence5801	0.45	0.727
>Sequence5802	0.45	0.298
>Sequence5803	0.35	0.67
>Sequence5804	0.6	0.226
>Sequence5805	0.45	0.313
>Sequence5806	0.5	0.228
>Sequence5807	0.3	0.519
>Sequence5808	0.55	0.875
>Sequence5809	0.45	0.336
>Sequence5810	0.4	0.671
>Sequence5811	0.45	0.75
>Sequence5812	0.5	0.313
>Sequence5813	0.3	0.241
>Sequence5814	0.35	0.247
>Sequence5815	0.6	0.348
>Sequence5816	0.6	0.513
>Sequence5817	0.5	0.711
>Sequence5818	0.4	0.374
>Sequence5819	0.5	0.814
>Sequence5820	0.4	0.186
>Sequence5821	0.5	0.193
>Sequence5822	0.45	0.732
>Sequence5823	0.35	0.671
>Sequence5824	0.25	0.635
>Sequence5825	0.5	0.132
>Sequence5826	0.45	0.608
>Sequence5827	0.45	0.177
>Sequence5828	0.35	0.437
>Sequence5829	0.4	0.807
>Sequence5830	0.4	0.793
>Sequence5831	0.4	0.759
>Sequence5832	0.6	0.165
>Sequence5833	0.5	0.711
>Sequence5834	0.35	0.29
>Sequence5835	0.4	0.268
>Sequence5836	0.5	0.674
>Sequence5837	0.6	0.355
>Sequence5838	0.4	0.375
>Sequence5839	0.45	0.409
>Sequence5840	0.3	0.451
>Sequence5841	0.55	0.779
>Sequence5842	0.4	0.174
>Sequence5843	0.4	0.445
>Sequence5844	0.35	0.273
>Sequence5845	0.45	0.713
>Sequence5846	0.5	0.8
>Sequence5847	0.45	0.767
>Sequence5848	0.45	0.783
>Sequence5849	0.4	0.767
>Sequence5850	0.4	0.807
>Sequence5851	0.45	0.688
>Sequence5852	0.35	0.301
>Sequence5853	0.5	0.256
>Sequence5854	0.35	0.235
>Sequence5855	0.5	0.196
>Sequence5856	0.65	0.315
>Sequence5857	0.45	0.567
>Sequence5858	0.55	0.831
>Sequence5859	0.45	0.54
>Sequence5860	0.5	0.185
>Sequence5861	0.45	0.519
>Sequence5862	0.3	0.714
>Sequence5863	0.4	0.319
>Sequence5864	0.4	0.401
>Sequence5865	0.45	0.479
>Sequence5866	0.45	0.811
>Sequence5867	0.35	0.293
>Sequence5868	0.35	0.221
>Sequence5869	0.6	0.394
>Sequence5870	0.45	0.699
>Sequence5871	0.5	0.328
>Sequence5872	0.45	0.706
>Sequence5873	0.35	0.725
>Sequence5874	0.5	0.804
>Sequence5875	0.5	0.469
>Sequence5876	0.4	0.721
>Sequence5877	0.45	0.281
>Sequence5878	0.4	0.787
>Sequence5879	0.5	0.414
>Sequence5880	0.3	0.292
>Sequence5881	0.55	0.278
>Sequence5882	0.35	0.717
>Sequence5883	0.4	0.462
>Sequence5884	0.45	0.312
>Sequence5885	0.4	0.131
>Sequence5886	0.5	0.725
>Sequence5887	0.4	0.665
>Sequence5888	0.4	0.623
>Sequence5889	0.45	0.504
>Sequence5890	0.25	0.28
>Sequence5891	0.5	0.454
>Sequence5892	0.35	0.674
>Sequence5893	0.45	0.253
>Sequence5894	0.5	0.749
>Sequence5895	0.3	0.246
>Sequence5896	0.45	0.689
>Sequence5897	0.5	0.712
>Sequence5898	0.4	0.753
>Sequence5899	0.55	0.736
>Sequence5900	0.5	0.686
