Header	RF	SVM
>Sequence14701	0.4	0.713
>Sequence14702	0.45	0.205
>Sequence14703	0.4	0.772
>Sequence14704	0.55	0.168
>Sequence14705	0.4	0.815
>Sequence14706	0.5	0.37
>Sequence14707	0.45	0.805
>Sequence14708	0.4	0.4
>Sequence14709	0.65	0.189
>Sequence14710	0.45	0.208
>Sequence14711	0.55	0.721
>Sequence14712	0.4	0.538
>Sequence14713	0.45	0.706
>Sequence14714	0.35	0.363
>Sequence14715	0.45	0.247
>Sequence14716	0.5	0.365
>Sequence14717	0.6	0.813
>Sequence14718	0.4	0.388
>Sequence14719	0.4	0.689
>Sequence14720	0.4	0.416
>Sequence14721	0.5	0.551
>Sequence14722	0.45	0.75
>Sequence14723	0.35	0.761
>Sequence14724	0.4	0.57
>Sequence14725	0.45	0.268
>Sequence14726	0.45	0.774
>Sequence14727	0.35	0.627
>Sequence14728	0.4	0.705
>Sequence14729	0.45	0.39
>Sequence14730	0.35	0.28
>Sequence14731	0.35	0.591
>Sequence14732	0.4	0.403
>Sequence14733	0.4	0.723
>Sequence14734	0.45	0.673
>Sequence14735	0.5	0.161
>Sequence14736	0.5	0.722
>Sequence14737	0.45	0.691
>Sequence14738	0.35	0.235
>Sequence14739	0.4	0.614
>Sequence14740	0.45	0.729
>Sequence14741	0.4	0.708
>Sequence14742	0.45	0.734
>Sequence14743	0.4	0.765
>Sequence14744	0.5	0.763
>Sequence14745	0.65	0.305
>Sequence14746	0.45	0.425
>Sequence14747	0.45	0.648
>Sequence14748	0.3	0.434
>Sequence14749	0.5	0.715
>Sequence14750	0.5	0.191
>Sequence14751	0.5	0.276
>Sequence14752	0.2	0.249
>Sequence14753	0.4	0.861
>Sequence14754	0.45	0.731
>Sequence14755	0.4	0.281
>Sequence14756	0.45	0.48
>Sequence14757	0.5	0.384
>Sequence14758	0.5	0.445
>Sequence14759	0.45	0.707
>Sequence14760	0.4	0.706
>Sequence14761	0.4	0.184
>Sequence14762	0.4	0.844
>Sequence14763	0.4	0.147
>Sequence14764	0.45	0.816
>Sequence14765	0.5	0.779
>Sequence14766	0.3	0.359
>Sequence14767	0.45	0.797
>Sequence14768	0.45	0.294
>Sequence14769	0.4	0.732
>Sequence14770	0.5	0.204
>Sequence14771	0.45	0.728
>Sequence14772	0.55	0.639
>Sequence14773	0.45	0.724
>Sequence14774	0.4	0.42
>Sequence14775	0.55	0.358
>Sequence14776	0.4	0.598
>Sequence14777	0.4	0.72
>Sequence14778	0.6	0.82
>Sequence14779	0.25	0.291
>Sequence14780	0.4	0.777
>Sequence14781	0.45	0.66
>Sequence14782	0.45	0.557
>Sequence14783	0.55	0.612
>Sequence14784	0.4	0.346
>Sequence14785	0.5	0.853
>Sequence14786	0.4	0.673
>Sequence14787	0.5	0.358
>Sequence14788	0.45	0.725
>Sequence14789	0.3	0.21
>Sequence14790	0.6	0.375
>Sequence14791	0.35	0.719
>Sequence14792	0.5	0.446
>Sequence14793	0.45	0.273
>Sequence14794	0.45	0.812
>Sequence14795	0.45	0.76
>Sequence14796	0.35	0.542
>Sequence14797	0.4	0.423
>Sequence14798	0.35	0.36
>Sequence14799	0.4	0.289
>Sequence14800	0.5	0.745
