Header	RF	SVM
>Sequence19101	0.35	0.313
>Sequence19102	0.35	0.163
>Sequence19103	0.45	0.804
>Sequence19104	0.45	0.343
>Sequence19105	0.4	0.156
>Sequence19106	0.5	0.264
>Sequence19107	0.45	0.82
>Sequence19108	0.5	0.838
>Sequence19109	0.4	0.702
>Sequence19110	0.45	0.762
>Sequence19111	0.25	0.212
>Sequence19112	0.45	0.056
>Sequence19113	0.45	0.608
>Sequence19114	0.45	0.678
>Sequence19115	0.4	0.682
>Sequence19116	0.4	0.675
>Sequence19117	0.45	0.711
>Sequence19118	0.4	0.398
>Sequence19119	0.45	0.243
>Sequence19120	0.5	0.238
>Sequence19121	0.35	0.509
>Sequence19122	0.3	0.19
>Sequence19123	0.25	0.144
>Sequence19124	0.45	0.756
>Sequence19125	0.55	0.638
>Sequence19126	0.3	0.263
>Sequence19127	0.45	0.35
>Sequence19128	0.4	0.348
>Sequence19129	0.5	0.541
>Sequence19130	0.3	0.494
>Sequence19131	0.55	0.31
>Sequence19132	0.5	0.713
>Sequence19133	0.45	0.837
>Sequence19134	0.4	0.401
>Sequence19135	0.5	0.789
>Sequence19136	0.5	0.784
>Sequence19137	0.45	0.395
>Sequence19138	0.35	0.288
>Sequence19139	0.5	0.398
>Sequence19140	0.3	0.431
>Sequence19141	0.3	0.297
>Sequence19142	0.45	0.407
>Sequence19143	0.45	0.537
>Sequence19144	0.5	0.75
>Sequence19145	0.4	0.191
>Sequence19146	0.25	0.392
>Sequence19147	0.4	0.654
>Sequence19148	0.45	0.783
>Sequence19149	0.4	0.35
>Sequence19150	0.2	0.41
>Sequence19151	0.4	0.721
>Sequence19152	0.65	0.44
>Sequence19153	0.5	0.85
>Sequence19154	0.3	0.524
>Sequence19155	0.4	0.658
>Sequence19156	0.4	0.524
>Sequence19157	0.6	0.163
>Sequence19158	0.6	0.795
>Sequence19159	0.55	0.194
>Sequence19160	0.4	0.418
>Sequence19161	0.3	0.516
>Sequence19162	0.55	0.211
>Sequence19163	0.4	0.482
>Sequence19164	0.45	0.543
>Sequence19165	0.4	0.182
>Sequence19166	0.45	0.691
>Sequence19167	0.45	0.323
>Sequence19168	0.6	0.397
>Sequence19169	0.25	0.49
>Sequence19170	0.5	0.605
>Sequence19171	0.5	0.335
>Sequence19172	0.4	0.763
>Sequence19173	0.3	0.686
>Sequence19174	0.65	0.377
>Sequence19175	0.45	0.747
>Sequence19176	0.6	0.866
>Sequence19177	0.4	0.197
>Sequence19178	0.45	0.382
>Sequence19179	0.45	0.505
>Sequence19180	0.45	0.797
>Sequence19181	0.4	0.706
>Sequence19182	0.3	0.41
>Sequence19183	0.55	0.762
>Sequence19184	0.4	0.639
>Sequence19185	0.5	0.678
>Sequence19186	0.45	0.59
>Sequence19187	0.65	0.447
>Sequence19188	0.4	0.554
>Sequence19189	0.45	0.693
>Sequence19190	0.55	0.263
>Sequence19191	0.45	0.84
>Sequence19192	0.4	0.278
>Sequence19193	0.5	0.331
>Sequence19194	0.55	0.34
>Sequence19195	0.4	0.819
>Sequence19196	0.4	0.795
>Sequence19197	0.6	0.395
>Sequence19198	0.55	0.795
>Sequence19199	0.55	0.264
>Sequence19200	0.45	0.198
